('jvx (framework)', 'browser game', {'weight': 0.6})
('mouse (computing)', 'web browser', {'weight': 0.6})
('mouse (computing)', 'embedded system', {'weight': 0.6})
('mouse (computing)', 'web page', {'weight': 0.6})
('mouse (computing)', 'program (computing)', {'weight': 0.6})
('mouse (computing)', 'application posture', {'weight': 0.6})
('mouse (computing)', 'mouse (computing)', {'weight': 1})
('java community process', 'browser game', {'weight': 0.6})
('java community process', 'code', {'weight': 0.6})
('java community process', 'computing', {'weight': 0.6})
('java community process', 'linux', {'weight': 0.6})
('java community process', 'wysiwyg', {'weight': 0.6})
('java community process', 'check box', {'weight': 0.6})
('java community process', 'bytecode', {'weight': 0.6})
('java community process', 'java servlet', {'weight': 0.6})
('java community process', 'internet explorer', {'weight': 0.6})
('java community process', 'html element', {'weight': 0.6})
('java community process', 'java (programming language)', {'weight': 0.6})
('java community process', 'open platform', {'weight': 0.6})
('java community process', 'java virtual machine', {'weight': 0.6})
('java community process', 'citeseer', {'weight': 0.6})
('java community process', 'unix', {'weight': 0.6})
('java community process', 'swf', {'weight': 0.6})
('java community process', 'html', {'weight': 0.6})
('java community process', 'button (computing)', {'weight': 0.6})
('java community process', 'mac os', {'weight': 0.6})
('java community process', 'bookmarklet', {'weight': 0.6})
('java community process', 'microsoft windows', {'weight': 0.6})
('java community process', 'java applet', {'weight': 0.6})
('java community process', 'cortado (software)', {'weight': 0.6})
('java community process', 'windows media player', {'weight': 0.6})
('java community process', 'quicktime', {'weight': 0.6})
('java community process', 'command-line interface', {'weight': 0.6})
('java community process', 'application (computing)', {'weight': 0.6})
('java community process', 'widget engine', {'weight': 0.6})
('java community process', 'plug-in (computing)', {'weight': 0.6})
('java community process', 'news ticker', {'weight': 0.6})
('java community process', 'wyswyg', {'weight': 0.6})
('java community process', '3d modeling', {'weight': 0.6})
('java community process', 'container (data structure)', {'weight': 0.6})
('java community process', 'abstract window toolkit', {'weight': 0.6})
('java community process', 'web browser', {'weight': 0.6})
('java community process', 'embedded system', {'weight': 0.6})
('java community process', 'web page', {'weight': 0.6})
('java community process', 'program (computing)', {'weight': 0.6})
('java community process', 'application posture', {'weight': 0.6})
('java community process', 'mouse (computing)', {'weight': 0.6})
('eiffel (programming language)', 'browser game', {'weight': 0.6})
('eiffel (programming language)', 'code', {'weight': 0.6})
('eiffel (programming language)', 'computing', {'weight': 0.6})
('eiffel (programming language)', 'high integrity programming language', {'weight': 0.5})
('eiffel (programming language)', 'wysiwyg', {'weight': 0.6})
('eiffel (programming language)', 'check box', {'weight': 0.6})
('eiffel (programming language)', 'bytecode', {'weight': 0.6})
('eiffel (programming language)', 'java servlet', {'weight': 0.6})
('eiffel (programming language)', 'internet explorer', {'weight': 0.6})
('eiffel (programming language)', 'html element', {'weight': 0.6})
('eiffel (programming language)', 'java (programming language)', {'weight': 0.6})
('eiffel (programming language)', 'open platform', {'weight': 0.6})
('eiffel (programming language)', 'java virtual machine', {'weight': 0.6})
('eiffel (programming language)', 'citeseer', {'weight': 0.6})
('eiffel (programming language)', 'unix', {'weight': 0.6})
('eiffel (programming language)', 'swf', {'weight': 0.6})
('eiffel (programming language)', 'html', {'weight': 0.6})
('eiffel (programming language)', 'button (computing)', {'weight': 0.6})
('eiffel (programming language)', 'object-oriented programming', {'weight': 0.5})
('eiffel (programming language)', 'mac os', {'weight': 0.6})
('eiffel (programming language)', 'bookmarklet', {'weight': 0.6})
('eiffel (programming language)', 'microsoft windows', {'weight': 0.6})
('eiffel (programming language)', 'java applet', {'weight': 0.6})
('eiffel (programming language)', 'class-based programming languages', {'weight': 0.5})
('eiffel (programming language)', 'abstract window toolkit', {'weight': 0.6})
('eiffel (programming language)', 'programming languages created in the 1980s', {'weight': 0.5})
('eiffel (programming language)', 'cortado (software)', {'weight': 0.6})
('eiffel (programming language)', 'windows media player', {'weight': 0.6})
('eiffel (programming language)', 'quicktime', {'weight': 0.6})
('eiffel (programming language)', 'command-line interface', {'weight': 0.6})
('eiffel (programming language)', 'application (computing)', {'weight': 0.6})
('eiffel (programming language)', 'widget engine', {'weight': 0.6})
('eiffel (programming language)', 'plug-in (computing)', {'weight': 0.6})
('eiffel (programming language)', 'news ticker', {'weight': 0.6})
('eiffel (programming language)', 'wyswyg', {'weight': 0.6})
('eiffel (programming language)', 'linux', {'weight': 0.6})
('eiffel (programming language)', '3d modeling', {'weight': 0.6})
('eiffel (programming language)', 'container (data structure)', {'weight': 0.6})
('eiffel (programming language)', 'object-oriented programming languages', {'weight': 0.5})
('eiffel (programming language)', 'formal specification languages', {'weight': 0.5})
('eiffel (programming language)', 'web browser', {'weight': 0.6})
('eiffel (programming language)', 'embedded system', {'weight': 0.6})
('eiffel (programming language)', 'web page', {'weight': 0.6})
('eiffel (programming language)', 'program (computing)', {'weight': 0.6})
('eiffel (programming language)', 'application posture', {'weight': 0.6})
('eiffel (programming language)', 'mouse (computing)', {'weight': 0.6})
('google web toolkit', 'browser game', {'weight': 0.6})
('google web toolkit', 'code', {'weight': 0.6})
('google web toolkit', 'computing', {'weight': 0.6})
('google web toolkit', 'linux', {'weight': 0.6})
('google web toolkit', 'wysiwyg', {'weight': 0.6})
('google web toolkit', 'check box', {'weight': 0.6})
('google web toolkit', 'bytecode', {'weight': 0.6})
('google web toolkit', 'java servlet', {'weight': 0.6})
('google web toolkit', 'internet explorer', {'weight': 0.6})
('google web toolkit', 'html element', {'weight': 0.6})
('google web toolkit', 'java (programming language)', {'weight': 0.6})
('google web toolkit', 'open platform', {'weight': 0.6})
('google web toolkit', 'java virtual machine', {'weight': 0.6})
('google web toolkit', 'citeseer', {'weight': 0.6})
('google web toolkit', 'unix', {'weight': 0.6})
('google web toolkit', 'swf', {'weight': 0.6})
('google web toolkit', 'html', {'weight': 0.6})
('google web toolkit', 'button (computing)', {'weight': 0.6})
('google web toolkit', 'mac os', {'weight': 0.6})
('google web toolkit', 'bookmarklet', {'weight': 0.6})
('google web toolkit', 'microsoft windows', {'weight': 0.6})
('google web toolkit', 'java applet', {'weight': 0.6})
('google web toolkit', 'cortado (software)', {'weight': 0.6})
('google web toolkit', 'windows media player', {'weight': 0.6})
('google web toolkit', 'quicktime', {'weight': 0.6})
('google web toolkit', 'command-line interface', {'weight': 0.6})
('google web toolkit', 'application (computing)', {'weight': 0.6})
('google web toolkit', 'widget engine', {'weight': 0.6})
('google web toolkit', 'plug-in (computing)', {'weight': 0.6})
('google web toolkit', 'news ticker', {'weight': 0.6})
('google web toolkit', 'wyswyg', {'weight': 0.6})
('google web toolkit', '3d modeling', {'weight': 0.6})
('google web toolkit', 'container (data structure)', {'weight': 0.6})
('google web toolkit', 'abstract window toolkit', {'weight': 0.6})
('google web toolkit', 'web browser', {'weight': 0.6})
('google web toolkit', 'embedded system', {'weight': 0.6})
('google web toolkit', 'web page', {'weight': 0.6})
('google web toolkit', 'program (computing)', {'weight': 0.6})
('google web toolkit', 'application posture', {'weight': 0.6})
('google web toolkit', 'mouse (computing)', {'weight': 0.6})
('compound document', 'browser game', {'weight': 0.6})
('compound document', 'code', {'weight': 0.6})
('compound document', 'computing', {'weight': 0.6})
('compound document', 'linux', {'weight': 0.6})
('compound document', 'wysiwyg', {'weight': 0.6})
('compound document', 'check box', {'weight': 0.6})
('compound document', 'bytecode', {'weight': 0.6})
('compound document', 'java servlet', {'weight': 0.6})
('compound document', 'internet explorer', {'weight': 0.6})
('compound document', 'html element', {'weight': 0.6})
('compound document', 'java (programming language)', {'weight': 0.6})
('compound document', 'open platform', {'weight': 0.6})
('compound document', 'java virtual machine', {'weight': 0.6})
('compound document', 'citeseer', {'weight': 0.6})
('compound document', 'unix', {'weight': 0.6})
('compound document', 'multimedia', {'weight': 0.5})
('compound document', 'swf', {'weight': 0.6})
('compound document', 'html', {'weight': 0.6})
('compound document', 'button (computing)', {'weight': 0.6})
('compound document', 'mac os', {'weight': 0.6})
('compound document', 'bookmarklet', {'weight': 0.6})
('compound document', 'multimedia software stubs', {'weight': 0.5})
('compound document', 'microsoft windows', {'weight': 0.6})
('compound document', 'java applet', {'weight': 0.6})
('compound document', 'cortado (software)', {'weight': 0.6})
('compound document', 'windows media player', {'weight': 0.6})
('compound document', 'quicktime', {'weight': 0.6})
('compound document', 'electronic documents', {'weight': 0.5})
('compound document', 'command-line interface', {'weight': 0.6})
('compound document', 'application (computing)', {'weight': 0.6})
('compound document', 'widget engine', {'weight': 0.6})
('compound document', 'plug-in (computing)', {'weight': 0.6})
('compound document', 'news ticker', {'weight': 0.6})
('compound document', 'wyswyg', {'weight': 0.6})
('compound document', '3d modeling', {'weight': 0.6})
('compound document', 'container (data structure)', {'weight': 0.6})
('compound document', 'abstract window toolkit', {'weight': 0.6})
('compound document', 'web browser', {'weight': 0.6})
('compound document', 'embedded system', {'weight': 0.6})
('compound document', 'web page', {'weight': 0.6})
('compound document', 'program (computing)', {'weight': 0.6})
('compound document', 'application posture', {'weight': 0.6})
('compound document', 'mouse (computing)', {'weight': 0.6})
('web page', 'internet portal', {'weight': 0.7})
('web page', 'browser game', {'weight': 0.6})
('web page', 'code', {'weight': 0.6})
('web page', 'computing', {'weight': 0.6})
('web page', 'dead link', {'weight': 0.7})
('web page', 'linux', {'weight': 0.6})
('web page', 'wysiwyg', {'weight': 0.6})
('web page', 'check box', {'weight': 0.6})
('web page', 'bytecode', {'weight': 0.6})
('web page', 'java servlet', {'weight': 0.6})
('web page', 'internet explorer', {'weight': 0.6})
('web page', 'html element', {'weight': 0.6})
('web page', 'java (programming language)', {'weight': 0.6})
('web page', 'open platform', {'weight': 0.6})
('web page', 'java virtual machine', {'weight': 0.6})
('web page', 'citeseer', {'weight': 0.6})
('web page', 'unix', {'weight': 0.6})
('web page', 'swf', {'weight': 0.6})
('web page', 'html', {'weight': 0.6})
('web page', 'button (computing)', {'weight': 0.6})
('web page', 'mac os', {'weight': 0.6})
('web page', 'bookmarklet', {'weight': 0.6})
('web page', 'homepage', {'weight': 0.7})
('web page', 'microsoft windows', {'weight': 0.6})
('web page', 'java applet', {'weight': 0.6})
('web page', 'web design', {'weight': 0.7})
('web page', 'cortado (software)', {'weight': 0.6})
('web page', 'windows media player', {'weight': 0.6})
('web page', 'quicktime', {'weight': 0.6})
('web page', 'command-line interface', {'weight': 0.6})
('web page', 'website management', {'weight': 0.5})
('web page', 'application (computing)', {'weight': 0.6})
('web page', 'widget engine', {'weight': 0.6})
('web page', 'plug-in (computing)', {'weight': 0.6})
('web page', 'web document', {'weight': 0.7})
('web page', 'news ticker', {'weight': 0.6})
('web page', 'wyswyg', {'weight': 0.6})
('web page', 'webmaster', {'weight': 0.7})
('web page', 'guestbook', {'weight': 0.7})
('web page', 'world wide web', {'weight': 0.5})
('web page', 'site map', {'weight': 0.7})
('web page', '3d modeling', {'weight': 0.6})
('web page', 'container (data structure)', {'weight': 0.6})
('web page', 'web content', {'weight': 0.7})
('web page', 'abstract window toolkit', {'weight': 0.6})
('web page', 'linked data page', {'weight': 0.7})
('web page', 'web browser', {'weight': 0.6})
('web page', 'embedded system', {'weight': 0.6})
('web page', 'web page', {'weight': 1})
('web page', 'program (computing)', {'weight': 0.6})
('web page', 'application posture', {'weight': 0.6})
('web page', 'domain name', {'weight': 0.7})
('web page', 'mouse (computing)', {'weight': 0.6})
('swing (java)', 'browser game', {'weight': 0.6})
('swing (java)', 'code', {'weight': 0.6})
('swing (java)', 'computing', {'weight': 0.6})
('swing (java)', 'java apis', {'weight': 0.5})
('swing (java)', 'linux', {'weight': 0.6})
('swing (java)', 'widget toolkits', {'weight': 0.5})
('swing (java)', 'wysiwyg', {'weight': 0.6})
('swing (java)', 'rich internet applications', {'weight': 0.7})
('swing (java)', 'check box', {'weight': 0.6})
('swing (java)', 'bytecode', {'weight': 0.6})
('swing (java)', 'java servlet', {'weight': 0.6})
('swing (java)', 'eclipse foundation', {'weight': 0.7})
('swing (java)', 'internet explorer', {'weight': 0.6})
('swing (java)', 'html element', {'weight': 0.6})
('swing (java)', 'java (programming language)', {'weight': 0.6})
('swing (java)', 'open platform', {'weight': 0.6})
('swing (java)', 'java virtual machine', {'weight': 0.6})
('swing (java)', 'citeseer', {'weight': 0.6})
('swing (java)', 'unix', {'weight': 0.6})
('swing (java)', 'swf', {'weight': 0.6})
('swing (java)', 'html', {'weight': 0.6})
('swing (java)', 'button (computing)', {'weight': 0.6})
('swing (java)', 'mac os', {'weight': 0.6})
('swing (java)', 'bookmarklet', {'weight': 0.6})
('swing (java)', 'swinglabs', {'weight': 0.7})
('swing (java)', 'microsoft windows', {'weight': 0.6})
('swing (java)', 'java applet', {'weight': 0.6})
('swing (java)', 'cortado (software)', {'weight': 0.6})
('swing (java)', 'windows media player', {'weight': 0.6})
('swing (java)', 'quicktime', {'weight': 0.6})
('swing (java)', 'command-line interface', {'weight': 0.6})
('swing (java)', 'application (computing)', {'weight': 0.6})
('swing (java)', 'standard widget toolkit', {'weight': 0.7})
('swing (java)', 'widget engine', {'weight': 0.6})
('swing (java)', 'plug-in (computing)', {'weight': 0.6})
('swing (java)', 'news ticker', {'weight': 0.6})
('swing (java)', 'wyswyg', {'weight': 0.6})
('swing (java)', 'software platform', {'weight': 0.7})
('swing (java)', 'java (programming language) libraries', {'weight': 0.5})
('swing (java)', 'javafx', {'weight': 0.7})
('swing (java)', 'container (data structure)', {'weight': 0.6})
('swing (java)', 'abstract window toolkit', {'weight': 0.6})
